property_id,id,displayPrice,deedDate,newBuild,tenure,percentageChange
76252|13|,28900962LR,"£97,000",7/26/2000,FALSE,Freehold,
76113|11|FLAT 2,94217907LR,"£143,000",7/1/2024,FALSE,Leasehold,8
76113|11|FLAT 2,28876884LR,"£133,000",7/3/2015,FALSE,Leasehold,1563
76113|11|FLAT 2,28876770LR,"£8,000",5/13/1996,FALSE,Leasehold,
1428553|3|FLAT 1,21057556LR,"£250,000",7/1/2024,FALSE,Leasehold,0
1428553|3|FLAT 1,9143740LR,"£250,000",3/4/2019,FALSE,Leasehold,342
1428553|3|FLAT 1,28908432LR,"£56,500",5/3/2000,FALSE,Leasehold,
76121|18|FLAT 3,21057481LR,"£850,000",7/1/2024,FALSE,Leasehold,143
76121|18|FLAT 3,17937553LR,"£350,000",2/16/2023,FALSE,Leasehold,
1304126|3|,21057724LR,"£217,500",7/1/2024,FALSE,Leasehold,22
1304126|3|,28959528LR,"£178,950",12/18/2015,FALSE,Leasehold,
76421|27|,21874051LR,"£589,775",7/1/2024,FALSE,Freehold,38
76421|27|,6332011LR,"£428,000",3/16/2018,FALSE,Freehold,222
76421|27|,28923705LR,"£133,000",10/15/1998,FALSE,Freehold,
76538|233|,22424125LR,"£655,750",7/1/2024,FALSE,Freehold,
76808|145|,21332140LR,"£442,000",7/2/2024,FALSE,Freehold,
1428638|36|,21057736LR,"£542,500",7/2/2024,FALSE,Freehold,34
1428638|36|,7668922LR,"£405,500",8/9/2018,FALSE,Freehold,637
1428638|36|,28962702LR,"£55,000",9/15/1995,FALSE,Freehold,
76762|31|,21057772LR,"£412,500",7/2/2024,FALSE,Freehold,38
76762|31|,87828951LR,"£299,950",5/27/2016,FALSE,Freehold,36
76762|31|,28973103LR,"£220,000",9/21/2012,FALSE,Freehold,244
76762|31|,28973052LR,"£64,000",1/23/1998,FALSE,Freehold,
1004989|7|,94218267LR,"£483,000",7/2/2024,FALSE,Freehold,53
1004989|7|,28971573LR,"£315,000",4/13/2016,FALSE,Freehold,
"1004882|BLETCHLEY COURT, 50|FLAT 5",94218087LR,"£240,000",7/3/2024,FALSE,Leasehold,14
"1004882|BLETCHLEY COURT, 50|FLAT 5",89761764LR,"£210,000",4/4/2017,FALSE,Leasehold,27
"1004882|BLETCHLEY COURT, 50|FLAT 5",28935006LR,"£165,000",10/5/2007,FALSE,Leasehold,
1004891|47|,21057646LR,"£862,000",7/3/2024,FALSE,Freehold,
1093070|43|,19432330LR,"£660,000",10/5/2023,FALSE,Freehold,29
1093070|43|,7446082LR,"£510,000",7/23/2018,FALSE,Freehold,222
1093070|43|,44775414LR,"£158,500",8/23/2001,FALSE,Freehold,
1092999|127|,19876630LR,"£532,000",10/5/2023,FALSE,Freehold,24
1092999|127|,44758197LR,"£430,000",7/3/2012,FALSE,Freehold,58
1092999|127|,44758119LR,"£272,950",7/25/2002,TRUE,Freehold,
348127|6|,19673803LR,"£450,000",10/5/2023,FALSE,Freehold,
348378|HARVEY LODGE|12,19673833LR,"£182,500",10/5/2023,FALSE,Leasehold,7
348378|HARVEY LODGE|12,4259785LR,"£170,000",5/6/2016,FALSE,Leasehold,15
348378|HARVEY LODGE|12,44781420LR,"£147,500",2/1/2008,FALSE,Leasehold,18
348378|HARVEY LODGE|12,44781399LR,"£125,000",2/4/2005,FALSE,Leasehold,172
348378|HARVEY LODGE|12,44781354LR,"£46,000",9/1/1998,FALSE,Leasehold,
348054|44A|,20136319LR,"£560,000",10/6/2023,FALSE,Freehold,
348500|9|,19673854LR,"£455,000",10/12/2023,FALSE,Freehold,
1336276|8|,19432321LR,"£684,500",10/12/2023,FALSE,Freehold,
348392|14|,19673839LR,"£565,000",10/12/2023,FALSE,Freehold,13
348392|14|,11382484LR,"£500,000",3/27/2020,FALSE,Freehold,
348395|35|,19205062LR,"£436,000",10/13/2023,FALSE,Freehold,77
348395|35|,44783853LR,"£246,000",9/12/2002,FALSE,Freehold,
1093133|29A|,94301556LR,"£250,000",10/16/2023,FALSE,Leasehold,
348391|52|,20136403LR,"£1,180,000",10/18/2023,FALSE,Freehold,
1093124|DENEHYRST COURT|9,19673851LR,"£165,000",10/18/2023,FALSE,Leasehold,83
1093124|DENEHYRST COURT|9,44789184LR,"£90,000",10/4/2002,FALSE,Leasehold,14
1093124|DENEHYRST COURT|9,44789145LR,"£79,000",6/14/1999,FALSE,Leasehold,
1491090|14|FLAT 6,19432381LR,"£125,000",10/18/2023,FALSE,Leasehold,20
1491090|14|FLAT 6,13387969LR,"£104,000",9/21/2020,FALSE,Leasehold,12
1491090|14|FLAT 6,44788710LR,"£92,500",11/18/2005,FALSE,Leasehold,32
1491090|14|FLAT 6,44788680LR,"£70,000",3/18/2004,FALSE,Leasehold,
348266|25|,19876699LR,"£880,000",10/20/2023,FALSE,Freehold,
"348476|VERNON HOUSE, 25|FLAT 2",19876750LR,"£167,000",10/20/2023,FALSE,Leasehold,17
"348476|VERNON HOUSE, 25|FLAT 2",44788473LR,"£142,950",11/22/2006,FALSE,Leasehold,429
"348476|VERNON HOUSE, 25|FLAT 2",44788254LR,"£27,000",3/27/1996,FALSE,Leasehold,
348376|31|,19432351LR,"£475,000",10/20/2023,FALSE,Freehold,
"4105830|HILLCREST COURT, 16|FLAT 5",19432372LR,"£317,500",10/20/2023,FALSE,Leasehold,0
"4105830|HILLCREST COURT, 16|FLAT 5",92070351LR,"£317,500",12/14/2020,FALSE,Leasehold,-9
"4105830|HILLCREST COURT, 16|FLAT 5",89261031LR,"£350,000",12/9/2016,FALSE,Leasehold,34
"4105830|HILLCREST COURT, 16|FLAT 5",44786820LR,"£260,800",5/9/2014,TRUE,Leasehold,
1092999|111|,20136304LR,"£445,000",10/24/2023,FALSE,Freehold,301
1092999|111|,44758083LR,"£111,000",7/23/1999,FALSE,Freehold,85
1092999|111|,44758056LR,"£59,950",5/15/1995,FALSE,Freehold,
348503|30|,19432387LR,"£468,500",10/27/2023,FALSE,Freehold,37
348503|30|,44790105LR,"£342,500",6/18/2010,FALSE,Freehold,5
348503|30|,44790102LR,"£326,000",9/4/2007,FALSE,Freehold,521
348503|30|,44790057LR,"£52,500",7/26/1996,FALSE,Freehold,
348054|63|,19876636LR,"£430,000",10/27/2023,FALSE,Freehold,
1092988|29|,19876621LR,"£795,000",10/27/2023,FALSE,Freehold,51
1092988|29|,90074028LR,"£525,000",11/3/2017,FALSE,Freehold,69
1092988|29|,44756658LR,"£310,000",6/22/2006,FALSE,Freehold,233
1092988|29|,44756610LR,"£93,000",3/10/1997,FALSE,Freehold,
348541|18|,19876762LR,"£450,000",10/27/2023,FALSE,Freehold,38
348541|18|,44794758LR,"£325,000",1/4/2008,FALSE,Freehold,42
348541|18|,44794734LR,"£229,000",7/17/2003,FALSE,Freehold,99
348541|18|,44794689LR,"£114,950",11/20/1997,FALSE,Freehold,
1092999|121|,19432276LR,"£650,000",10/27/2023,FALSE,Freehold,26
1092999|121|,8039407LR,"£515,000",10/3/2018,FALSE,Freehold,39
1092999|121|,44758188LR,"£370,000",12/8/2009,FALSE,Freehold,51
1092999|121|,44758104LR,"£244,950",5/2/2002,TRUE,Freehold,
348265|LEVYLSDENE COURT|6,19876696LR,"£415,000",10/30/2023,FALSE,Leasehold,14
348265|LEVYLSDENE COURT|6,44775027LR,"£365,000",3/22/2016,FALSE,Leasehold,124
348265|LEVYLSDENE COURT|6,44775006LR,"£163,000",8/6/2001,FALSE,Leasehold,88
348265|LEVYLSDENE COURT|6,44774991LR,"£86,500",1/24/1997,FALSE,Leasehold,
1093062|17|,19673824LR,"£890,000",10/30/2023,FALSE,Freehold,63
1093062|17|,44773725LR,"£545,000",6/29/2010,FALSE,Freehold,87
1093062|17|,44773689LR,"£291,500",6/30/2000,FALSE,Freehold,
707769|41|,20232397LR,"£385,000",1/25/2024,FALSE,Freehold,7
707769|41|,88541961LR,"£360,000",8/25/2016,FALSE,Freehold,205
707769|41|,68834331LR,"£118,000",3/23/2001,FALSE,Freehold,39
707769|41|,68834310LR,"£85,000",6/26/1998,FALSE,Freehold,
1573835|HOLLOWDENE|,20232346LR,"£530,000",1/25/2024,FALSE,Freehold,56
1573835|HOLLOWDENE|,68814576LR,"£340,000",10/13/2014,FALSE,Freehold,36
1573835|HOLLOWDENE|,68814561LR,"£250,000",8/16/2013,FALSE,Freehold,150
1573835|HOLLOWDENE|,68814516LR,"£100,000",5/14/1999,FALSE,Freehold,
707621|11A|,20475472LR,"£550,000",1/26/2024,FALSE,Freehold,120
707621|11A|,68823096LR,"£250,000",5/29/2013,FALSE,Freehold,72
707621|11A|,68823060LR,"£145,000",11/17/2006,FALSE,Freehold,-33
707621|11A|,68823051LR,"£215,000",6/27/2005,FALSE,Freehold,16
707621|11A|,68823042LR,"£184,950",2/10/2003,FALSE,Freehold,
"1378944|SQUIRRELS GREEN, 154|FLAT 3",20954398LR,"£260,000",1/26/2024,FALSE,Leasehold,79
"1378944|SQUIRRELS GREEN, 154|FLAT 3",68787909LR,"£145,000",3/9/2006,FALSE,Leasehold,
"707794|CORNER COTTAGE, 1|",20696530LR,"£437,500",1/29/2024,FALSE,Freehold,
707363|BARRINGTON COURT|FLAT 5,20232295LR,"£285,000",1/30/2024,FALSE,Leasehold,8
707363|BARRINGTON COURT|FLAT 5,92179734LR,"£265,000",10/29/2020,FALSE,Leasehold,9
707363|BARRINGTON COURT|FLAT 5,6987520LR,"£244,000",11/27/2017,FALSE,Leasehold,36
707363|BARRINGTON COURT|FLAT 5,68801166LR,"£179,995",3/28/2014,FALSE,Leasehold,106
707363|BARRINGTON COURT|FLAT 5,68801151LR,"£87,500",5/30/2002,FALSE,Leasehold,
707535|THE STEADING|WARNERS COTTAGE,20954542LR,"£890,000",1/31/2024,FALSE,Freehold,78
707535|THE STEADING|WARNERS COTTAGE,68815362LR,"£499,950",2/12/2004,FALSE,Freehold,21
707535|THE STEADING|WARNERS COTTAGE,68815335LR,"£412,372",7/27/2001,TRUE,Freehold,
4042418|14|,22081354LR,"£265,000",2/2/2024,FALSE,Leasehold,47
4042418|14|,68792907LR,"£180,000",11/17/2010,FALSE,Leasehold,-3
4042418|14|,68792904LR,"£185,000",6/25/2010,FALSE,Leasehold,-21
4042418|14|,68792883LR,"£234,995",12/13/2007,FALSE,Leasehold,
"1573778|MAPLE HOUSE, 1|FLAT 16",94425954LR,"£225,000",2/2/2024,FALSE,Leasehold,-4
"1573778|MAPLE HOUSE, 1|FLAT 16",68789814LR,"£235,000",11/12/2015,FALSE,Leasehold,29
"1573778|MAPLE HOUSE, 1|FLAT 16",68789778LR,"£182,500",10/17/2006,FALSE,Leasehold,83
"1573778|MAPLE HOUSE, 1|FLAT 16",68789703LR,"£99,495",6/24/1998,TRUE,Leasehold,
1573860|MYRTLE COTTAGE|,20954566LR,"£950,000",2/2/2024,FALSE,Freehold,
707503|GALAHAD HOUSE|FLAT 2,21767530LR,"£265,000",2/5/2024,FALSE,Leasehold,0
707503|GALAHAD HOUSE|FLAT 2,20954533LR,"£265,000",2/5/2024,FALSE,Leasehold,25
707503|GALAHAD HOUSE|FLAT 2,68813628LR,"£212,000",7/20/2007,FALSE,Leasehold,25
707503|GALAHAD HOUSE|FLAT 2,68813595LR,"£170,000",2/11/2005,FALSE,Leasehold,55
707503|GALAHAD HOUSE|FLAT 2,68813550LR,"£109,950",8/3/1999,FALSE,Leasehold,37
707503|GALAHAD HOUSE|FLAT 2,68813451LR,"£80,000",6/26/1998,TRUE,Leasehold,
707738|18|,94426113LR,"£230,000",2/5/2024,FALSE,Leasehold,0
707738|18|,56198378LR,"£231,000",12/17/2018,FALSE,Leasehold,
1573834|32|,20954536LR,"£620,000",2/7/2024,FALSE,Freehold,57
1573834|32|,68814165LR,"£395,000",4/15/2013,FALSE,Freehold,778
1573834|32|,68814153LR,"£45,000",10/17/2010,FALSE,Freehold,
707498|37|,20954527LR,"£525,000",2/7/2024,FALSE,Freehold,
707758|19|,20954593LR,"£930,000",2/7/2024,FALSE,Freehold,8
707758|19|,12446329LR,"£865,000",2/8/2021,FALSE,Freehold,134
707758|19|,68832867LR,"£370,000",10/2/2014,FALSE,Freehold,
707754|103|,20232394LR,"£1,122,000",2/7/2024,FALSE,Freehold,81
707754|103|,68832108LR,"£620,000",6/11/2010,FALSE,Freehold,
1205001|53|,20954554LR,"£448,000",2/7/2024,FALSE,Freehold,206
1205001|53|,68816652LR,"£146,250",10/26/2001,FALSE,Freehold,
707811|6|,20954608LR,"£463,000",2/9/2024,FALSE,Freehold,16
707811|6|,68840907LR,"£399,000",7/1/2015,FALSE,Freehold,71
707811|6|,68840811LR,"£233,000",7/11/2003,FALSE,Freehold,39
707811|6|,68840775LR,"£168,000",12/19/2000,FALSE,Freehold,-9
707811|6|,68840754LR,"£185,000",3/30/2000,FALSE,Freehold,37
707811|6|,68840730LR,"£135,000",6/19/1998,FALSE,Freehold,
707758|21|,20954596LR,"£735,000",2/12/2024,FALSE,Freehold,31
707758|21|,15070078LR,"£562,500",3/21/2022,FALSE,Freehold,
707328|15|,22081369LR,"£600,000",2/14/2024,FALSE,Freehold,
707737|29|,20954584LR,"£725,000",2/15/2024,FALSE,Freehold,18
707737|29|,68830374LR,"£615,000",3/16/2016,FALSE,Freehold,
707857|1|,20232427LR,"£259,000",2/15/2024,FALSE,Leasehold,1
707857|1|,68849655LR,"£256,500",5/13/2016,FALSE,Leasehold,33
707857|1|,68849589LR,"£192,500",1/9/2006,FALSE,Leasehold,27
707857|1|,68849511LR,"£151,995",4/27/2001,TRUE,Leasehold,
1700014|CLEEVES COURT|FLAT 39,20954386LR,"£270,000",2/16/2024,FALSE,Leasehold,54
1700014|CLEEVES COURT|FLAT 39,68785743LR,"£175,000",7/31/2003,FALSE,Leasehold,106
1700014|CLEEVES COURT|FLAT 39,68785713LR,"£85,000",8/7/1998,FALSE,Leasehold,34
1700014|CLEEVES COURT|FLAT 39,68785659LR,"£63,550",1/25/1995,TRUE,Leasehold,
1204956|14|,20954494LR,"£730,000",2/16/2024,FALSE,Freehold,235
1204956|14|,68806443LR,"£217,950",8/26/2004,FALSE,Freehold,
1204879|93|FLAT 3,20232247LR,"£265,000",2/16/2024,FALSE,Leasehold,25
1204879|93|FLAT 3,68787069LR,"£212,000",6/30/2015,FALSE,Leasehold,
"4464636|CHRONICLE TOWER, 261B|FLAT 20",18760558LR,"£750,000",7/11/2023,FALSE,Leasehold,-19
"4464636|CHRONICLE TOWER, 261B|FLAT 20",42434073LR,"£925,000",3/16/2016,TRUE,Leasehold,
"1474884|THACKERY COURT, 75|FLAT 24",19421977LR,"£605,000",7/11/2023,FALSE,Leasehold,30
"1474884|THACKERY COURT, 75|FLAT 24",42422364LR,"£465,000",6/1/2012,FALSE,Leasehold,68
"1474884|THACKERY COURT, 75|FLAT 24",42422337LR,"£277,000",4/25/2005,FALSE,Leasehold,-1
"1474884|THACKERY COURT, 75|FLAT 24",42422304LR,"£280,000",12/23/2002,FALSE,Leasehold,
278386|LANGDON COURT|FLAT 11,18760573LR,"£560,000",7/13/2023,FALSE,Leasehold,
1665937|17|FLAT 12,18760621LR,"£775,000",7/13/2023,FALSE,Leasehold,-7
1665937|17|FLAT 12,4796050LR,"£830,000",3/30/2017,FALSE,Leasehold,
"278756|COOPER HOUSE, 90|FLAT 6",19422073LR,"£496,450",7/14/2023,FALSE,Leasehold,
"1474933|MUNRO HOUSE, 14|FLAT 10",18760522LR,"£940,000",7/14/2023,FALSE,Leasehold,171
"1474933|MUNRO HOUSE, 14|FLAT 10",42426420LR,"£347,000",2/13/1998,FALSE,Leasehold,
"1070495|MILLENNIUM HEIGHTS, 1|FLAT 32",18760510LR,"£1,105,000",7/14/2023,FALSE,Leasehold,101
"1070495|MILLENNIUM HEIGHTS, 1|FLAT 32",42420864LR,"£550,000",12/22/2006,FALSE,Leasehold,
544868|12|,19038778LR,"£1,500,000",7/14/2023,FALSE,Freehold,583
544868|12|,57060720LR,"£219,500",11/29/1996,FALSE,Freehold,
"278081|HATTON WALL HOUSE, 28A|FLAT 3",18760516LR,"£1,150,000",7/21/2023,FALSE,Leasehold,30
"278081|HATTON WALL HOUSE, 28A|FLAT 3",42425484LR,"£887,500",2/1/2013,TRUE,Leasehold,
"278693|LEXINGTON APARTMENTS, 40|74",18760624LR,"£810,000",7/21/2023,FALSE,Leasehold,-17
"278693|LEXINGTON APARTMENTS, 40|74",5059378LR,"£977,000",5/22/2017,FALSE,Leasehold,56
"278693|LEXINGTON APARTMENTS, 40|74",42448401LR,"£625,000",2/29/2008,FALSE,Leasehold,113
"278693|LEXINGTON APARTMENTS, 40|74",42448101LR,"£294,000",11/15/1998,TRUE,Leasehold,
3985387|99|,20126968LR,"£572,500",7/24/2023,FALSE,Leasehold,32
3985387|99|,42436212LR,"£435,000",5/10/2012,FALSE,Leasehold,
"4359733|VALENCIA TOWER, 3|APARTMENT 154",21945226LR,"£1,036,945",7/26/2023,TRUE,Leasehold,
278148|19|FLAT 7,18760525LR,"£1,300,000",7/26/2023,FALSE,Leasehold,356
278148|19|FLAT 7,42426603LR,"£285,000",9/10/1999,TRUE,Leasehold,
"4271478|CANALETTO TOWER, 257|FLAT 404",18760552LR,"£880,000",7/28/2023,FALSE,Leasehold,5
"4271478|CANALETTO TOWER, 257|FLAT 404",42433704LR,"£835,000",3/18/2016,TRUE,Leasehold,
4251833|194|,18760582LR,"£600,000",7/28/2023,FALSE,Leasehold,-6
4251833|194|,8912134LR,"£640,000",1/4/2019,FALSE,Leasehold,48
4251833|194|,42436539LR,"£432,000",8/17/2012,TRUE,Leasehold,
"4357489|VALENCIA TOWER, 3|APARTMENT 129",21945208LR,"£1,269,000",7/31/2023,TRUE,Leasehold,
"1070681|PARAMOUNT BUILDING, 206 - 212|FLAT 23",18990556LR,"£1,700,000",7/31/2023,FALSE,Leasehold,70
"1070681|PARAMOUNT BUILDING, 206 - 212|FLAT 23",42440106LR,"£1,000,000",4/22/2010,FALSE,Leasehold,102
"1070681|PARAMOUNT BUILDING, 206 - 212|FLAT 23",42439899LR,"£495,000",6/4/1999,FALSE,Leasehold,
"1328152|CITY PAVILION, 33|FLAT 104",19197448LR,"£1,350,001",7/31/2023,FALSE,Leasehold,119
"1328152|CITY PAVILION, 33|FLAT 104",42422700LR,"£616,169",4/8/2002,FALSE,Leasehold,22
"1328152|CITY PAVILION, 33|FLAT 104",42422661LR,"£506,326",12/20/1999,TRUE,Leasehold,
1070571|21A|,94031226LR,"£730,000",7/31/2023,FALSE,Leasehold,170
1070571|21A|,42427260LR,"£270,000",2/1/2002,FALSE,Leasehold,16
1070571|21A|,42427257LR,"£232,000",12/1/1999,FALSE,Leasehold,29
1070571|21A|,42427254LR,"£180,000",4/9/1999,FALSE,Leasehold,
278122|30|FLAT 4,18760519LR,"£875,000",8/1/2023,FALSE,Leasehold,0
278122|30|FLAT 4,42426357LR,"£878,400",8/22/2013,FALSE,Leasehold,
"4359733|VALENCIA TOWER, 3|APARTMENT 157",21945232LR,"£1,414,788",8/3/2023,TRUE,Leasehold,
4244998|145|FLAT 2209,18990547LR,"£760,000",8/4/2023,FALSE,Leasehold,
278335|THE TRIANGLE|FLAT 88,19866694LR,"£460,000",8/4/2023,FALSE,Leasehold,
1405836|6|,94182045LR,"£860,000",9/9/2022,FALSE,Leasehold,-41
1405836|6|,84886176LR,"£1,450,000",10/3/2012,FALSE,Freehold,
"933649|KNOLLYS HOUSE, 39|FLAT 27",16926130LR,"£679,000",9/9/2022,FALSE,Leasehold,148
"933649|KNOLLYS HOUSE, 39|FLAT 27",84888546LR,"£274,000",11/17/2004,FALSE,Leasehold,228
"933649|KNOLLYS HOUSE, 39|FLAT 27",84888468LR,"£83,500",9/6/1996,FALSE,Leasehold,
1274834|GWYNNE HOUSE|FLAT 22,16371634LR,"£460,000",9/9/2022,FALSE,Leasehold,51
1274834|GWYNNE HOUSE|FLAT 22,84896886LR,"£305,000",8/17/2012,FALSE,Leasehold,69
1274834|GWYNNE HOUSE|FLAT 22,84896874LR,"£180,000",12/14/2004,FALSE,Leasehold,
933636|THANET HOUSE|FLAT 129,16926127LR,"£490,000",9/12/2022,FALSE,Leasehold,
933177|10|FLAT 1,17251198LR,"£485,000",9/13/2022,FALSE,Leasehold,
"1626009|CHESTERFORD HOUSE, 28|FLAT 6",17590777LR,"£835,000",9/15/2022,FALSE,Leasehold,258
"1626009|CHESTERFORD HOUSE, 28|FLAT 6",84880947LR,"£232,994",3/5/2004,FALSE,Leasehold,
934223|DERBY LODGE|FLAT 11,16677832LR,"£550,000",9/15/2022,FALSE,Leasehold,13
934223|DERBY LODGE|FLAT 11,84897057LR,"£485,000",4/1/2015,FALSE,Leasehold,61
934223|DERBY LODGE|FLAT 11,84897027LR,"£301,000",5/29/2008,FALSE,Leasehold,
934153|286|FLAT 3,21023599LR,"£715,000",9/16/2022,FALSE,Leasehold,240
934153|286|FLAT 3,84895572LR,"£210,000",11/28/2001,FALSE,Leasehold,
1274697|7A|APARTMENT 8,16926142LR,"£1,900,000",9/20/2022,FALSE,Leasehold,8
1274697|7A|APARTMENT 8,90925350LR,"£1,765,000",1/31/2020,TRUE,Leasehold,
1274685|THACKERAY HOUSE|FLAT 26,16677799LR,"£590,000",9/20/2022,FALSE,Leasehold,55
1274685|THACKERAY HOUSE|FLAT 26,84889821LR,"£380,000",9/12/2012,FALSE,Leasehold,9
1274685|THACKERAY HOUSE|FLAT 26,84889812LR,"£349,500",6/28/2007,FALSE,Leasehold,
933222|BEDFORD COURT MANSIONS|FLAT 136,16677760LR,"£2,300,000",9/22/2022,FALSE,Leasehold,
933684|87 - 89|FLAT 1,18427612LR,"£815,000",9/23/2022,FALSE,Leasehold,-4
933684|87 - 89|FLAT 1,84888864LR,"£850,000",11/29/2013,FALSE,Leasehold,174
933684|87 - 89|FLAT 1,84888852LR,"£310,000",10/7/2005,FALSE,Leasehold,
933158|30|FLAT 12,16677754LR,"£550,000",9/23/2022,FALSE,Leasehold,72
933158|30|FLAT 12,84877629LR,"£320,000",12/4/2006,FALSE,Leasehold,39
933158|30|FLAT 12,84877617LR,"£230,000",1/16/2004,FALSE,Leasehold,
"934029|GREAT TURNSTILE HOUSE, 13|FLAT 12",17590837LR,"£650,000",9/23/2022,FALSE,Leasehold,97
"934029|GREAT TURNSTILE HOUSE, 13|FLAT 12",84894042LR,"£330,000",3/21/2006,TRUE,Leasehold,
"933133|CENTRE POINT TOWER, 101 - 103|APARTMENT 83",20292820LR,"£2,380,000",9/28/2022,TRUE,Leasehold,
1405863|16A|,17251252LR,"£880,000",9/28/2022,FALSE,Leasehold,21
1405863|16A|,84892335LR,"£725,970",9/23/2011,FALSE,Leasehold,142
1405863|16A|,84892308LR,"£300,000",3/12/2002,FALSE,Leasehold,
"1274671|ALBANY HOUSE, 41|FLAT 409",16677790LR,"£290,000",9/28/2022,FALSE,Leasehold,37
"1274671|ALBANY HOUSE, 41|FLAT 409",84887535LR,"£211,800",1/4/2013,TRUE,Leasehold,
"933752|JOHN KIRK HOUSE, 31 - 32|FLAT 3",17251243LR,"£1,501,000",9/29/2022,FALSE,Leasehold,
933158|30|FLAT 2,16677757LR,"£545,000",9/29/2022,FALSE,Leasehold,
"1274671|ALBANY HOUSE, 41|FLAT LG06",19604038LR,"£250,000",9/29/2022,FALSE,Leasehold,34
"1274671|ALBANY HOUSE, 41|FLAT LG06",84887721LR,"£186,500",4/9/2013,TRUE,Leasehold,
933549|LINFIELD|FLAT 27,17251222LR,"£450,000",9/30/2022,FALSE,Leasehold,39
933549|LINFIELD|FLAT 27,84884748LR,"£323,000",10/28/2011,FALSE,Leasehold,40
933549|LINFIELD|FLAT 27,84884736LR,"£230,000",10/26/2006,FALSE,Leasehold,
933184|MUSEUM CHAMBERS|FLAT 6,18427594LR,"£1,010,000",9/30/2022,FALSE,Leasehold,616
933184|MUSEUM CHAMBERS|FLAT 6,84877965LR,"£141,000",3/31/1995,FALSE,Leasehold,
1662277|43|FLAT 2,21555208LR,"£1,250,000",9/30/2022,FALSE,Leasehold,
934099|18 - 21|FLAT 8,17251264LR,"£1,000,000",9/30/2022,FALSE,Leasehold,90
934099|18 - 21|FLAT 8,84894426LR,"£525,000",11/10/2006,FALSE,Leasehold,42
934099|18 - 21|FLAT 8,84894411LR,"£370,000",11/7/2003,FALSE,Leasehold,
934115|30A|,16926172LR,"£900,000",9/30/2022,FALSE,Leasehold,169
934115|30A|,84895257LR,"£334,000",3/8/2005,FALSE,Leasehold,19
934115|30A|,84895254LR,"£280,000",3/11/2002,FALSE,Leasehold,
754087|OTFORD HOUSE|FLAT 62,94138587LR,"£325,000",3/7/2024,FALSE,Leasehold,123
754087|OTFORD HOUSE|FLAT 62,72047862LR,"£146,000",12/14/2004,FALSE,Leasehold,
1218999|ROCHESTER HOUSE|FLAT 25,20707492LR,"£425,000",3/8/2024,FALSE,Leasehold,-8
1218999|ROCHESTER HOUSE|FLAT 25,9557239LR,"£460,000",3/27/2019,FALSE,Leasehold,0
1218999|ROCHESTER HOUSE|FLAT 25,72047826LR,"£460,000",1/14/2016,FALSE,Leasehold,
"754685|WESTERN BUILDING, 3|APARTMENT 206",22618069LR,"£1,795,000",3/8/2024,TRUE,Leasehold,
754205|EAST POINT|FLAT 27,20707507LR,"£235,000",3/13/2024,FALSE,Leasehold,38
754205|EAST POINT|FLAT 27,92799900LR,"£170,500",9/20/2021,FALSE,Leasehold,
754745|RIVER COURT|FLAT 61,21245476LR,"£1,100,000",3/13/2024,FALSE,Leasehold,
"753931|FLORIN COURT, 70|FLAT 19",21245311LR,"£550,000",3/14/2024,FALSE,Leasehold,12
"753931|FLORIN COURT, 70|FLAT 19",72035754LR,"£490,000",10/30/2014,FALSE,Leasehold,210
"753931|FLORIN COURT, 70|FLAT 19",72035466LR,"£157,900",6/30/1999,TRUE,Leasehold,
4242763|27|APARTMENT 27,20707546LR,"£801,050",3/15/2024,FALSE,Leasehold,
"1218815|HOLMWOOD BUILDINGS, 97|FLAT 2",21245254LR,"£485,000",3/15/2024,FALSE,Leasehold,
4166188|23|APARTMENT 14,21508201LR,"£1,625,000",3/18/2024,FALSE,Leasehold,-30
4166188|23|APARTMENT 14,7000954LR,"£2,327,500",2/21/2018,TRUE,Leasehold,
3904973|43|,94443270LR,"£1,000,000",3/18/2024,FALSE,Leasehold,90
3904973|43|,72048039LR,"£525,000",3/26/2007,FALSE,Leasehold,
"3985684|BLOCK C, 70|FLAT 103",21782389LR,"£930,000",3/18/2024,FALSE,Leasehold,
"4653308|BRANDON HOUSE, 10|FLAT 55",21245269LR,"£885,000",3/19/2024,FALSE,Leasehold,-14
"4653308|BRANDON HOUSE, 10|FLAT 55",5186821LR,"£1,035,000",4/27/2017,TRUE,Leasehold,
"4661255|BUCKSTONE APARTMENTS, 140|26",22099297LR,"£247,500",3/20/2024,FALSE,Leasehold,
4670855|251|APARTMENT 1512,21245401LR,"£740,000",3/20/2024,FALSE,Leasehold,
1293933|1|,21507979LR,"£630,000",3/20/2024,FALSE,Leasehold,34
1293933|1|,72016113LR,"£470,000",6/1/2012,FALSE,Leasehold,327
1293933|1|,72015936LR,"£110,000",10/15/1996,TRUE,Leasehold,
1219081|29|,20488147LR,"£1,300,000",3/21/2024,FALSE,Freehold,5
1219081|29|,6515947LR,"£1,240,000",3/2/2018,FALSE,Freehold,77
1219081|29|,72066981LR,"£699,950",9/24/2007,FALSE,Freehold,
4667402|24|APARTMENT 14,94138638LR,"£1,325,000",3/21/2024,FALSE,Leasehold,-25
4667402|24|APARTMENT 14,7278748LR,"£1,763,000",6/12/2018,TRUE,Leasehold,
"4377166|ERRINGTON HOUSE, 4|FLAT 77",22617769LR,"£773,000",3/21/2024,TRUE,Leasehold,
